Grant Name,Sponsor,Link,Opp ID,Opportunity Number,Open Date,Deadline,Status,Award max,RFP,Innovation/execution,Latest preparation start date,App deadline,Partners notes,Match req %,Timeline summary,App process,App package,Extra notes,Relevance,EQORE Fit,Ease of Use,Match %,Weighted Score,Days to Deadline,Award min,Funding Instrument,Categories,Eligibility,Synopsis snippet,Grant name,Sponsor org, bGrant name
DoD Toxic Exposures Translational Research Partnership Award (HT942525TERPTRPA),Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/359254,,,06/05/2025,10/16/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
DoD Toxic Exposures Clinical Trial Partnership Award (HT942525TERPCTPA),Dept. of the Army -- USAMRAA,https://www.grants.gov/search-results-detail/359256,,,06/05/2025,10/16/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Public Health Crisis Response Cooperative Agreement (CDC-RFA-TP22-2201),Centers for Disease Control - OPHPR,https://www.grants.gov/search-results-detail/337086,,,01/13/2022,02/11/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
STARBASE Wright Patt (FOA-AFRL-PZLDA-2021-0001),Air Force -- Research Lab,https://www.grants.gov/search-results-detail/329806,329806,FOA-AFRL-PZLDA-2021-0001,11/13/2020,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
American Prosperity:  Foreign Investment Readiness Program (PAS-JOR-FY25-006),U.S. Mission to Jordan,https://www.grants.gov/search-results-detail/360185,360185,PAS-JOR-FY25-006,07/31/2025,09/01/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NSF Small Business Innovation Research / Small Business Technology Transfer Fast-Track Pilot Programs (24-582),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/355009,355009,24-582,06/18/2024,11/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Academy for Women Entrepreneurs 2024 (AF-HAR-FY24-01),U.S. Mission to Zimbabwe,https://www.grants.gov/search-results-detail/350892,350892,AF-HAR-FY24-01,11/07/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"NHLBI SBIR Phase IIB Small Market Awards to Accelerate the Commercialization of Technologies for Heart, Lung, Blood, and Sleep Disorders and Diseases (R44 Clinical Trial Optional) (RFA-HL-26-015)",National Institutes of Health,https://www.grants.gov/search-results-detail/357231,357231,RFA-HL-26-015,11/18/2024,02/26/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Small Business Transition Grant for New Entrepreneurs (R43/R44 Clinical Trial Required) (PAR-24-132),National Institutes of Health,https://www.grants.gov/search-results-detail/353826,353826,PAR-24-132,04/26/2024,04/05/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Small Business Transition Grant for New Entrepreneurs (R41/R42 Clinical Trial Not Allowed) (PAR-24-133),National Institutes of Health,https://www.grants.gov/search-results-detail/353801,353801,PAR-24-133,04/25/2024,04/05/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Small Business Transition Grant for New Entrepreneurs (R41/R42 Clinical Trial Required) (PAR-24-134),National Institutes of Health,https://www.grants.gov/search-results-detail/353803,353803,PAR-24-134,04/25/2024,04/05/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Small Business Transition Grant for New Entrepreneurs (R43/R44 Clinical Trial Not Allowed) (PAR-24-131),National Institutes of Health,https://www.grants.gov/search-results-detail/353791,353791,PAR-24-131,04/25/2024,04/05/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NSF Small Business Innovation Research / Small Business Technology Transfer Phase I Programs (24-579),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/354632,354632,24-579,05/31/2024,11/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NSF Small Business Innovation Research  / Small Business Technology Transfer Phase II Programs (24-580),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/354633,354633,24-580,05/31/2024,11/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Dairy Business Innovation Initiatives Program (DBI) Fiscal Year 2025 (USDA-AMS-TM-DBI-G-25-0008),Agricultural Marketing Service,https://www.grants.gov/search-results-detail/360013,360013,USDA-AMS-TM-DBI-G-25-0008,07/14/2025,09/09/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Supplemental Opportunity for SBIR/STTR Memberships in I/UCRCs (PD-09-5761),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/50283,50283,PD-09-5761,11/18/2009,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
EONS 2018: Appendix E Minority University Research and Education Project (MUREP) for Sustainability and Innovation Collaborative &ndash; (MUSIC)  (NNH18ZHA002N-MUSIC),National Aeronautics and Space Administration,https://www.grants.gov/search-results-detail/300997,300997,NNH18ZHA002N-MUSIC,02/22/2018,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Embassy Praia Ambassador&rsquo;s Special Self-Help (SSH) Program (AFPRA-20-04),U.S. Mission to Cape Verde,https://www.grants.gov/search-results-detail/325599,325599,AFPRA-20-04,03/19/2020,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NIH Small Business Technology Transfer Grant (Parent STTR [R41/R42] Clinical Trial Not Allowed) (FOR-OD-26-003),National Institutes of Health,https://www.grants.gov/search-results-detail/359757,359757,FOR-OD-26-003,06/18/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
NIH and CDC Small Business Innovation Research Grant (Parent SBIR [R43/R44] Clinical Trial Required) (FOR-OD-26-002),National Institutes of Health,https://www.grants.gov/search-results-detail/359758,359758,FOR-OD-26-002,06/18/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
NIH Small Business Technology Transfer Grant (Parent STTR [R41/R42] Clinical Trial Required) (FOR-OD-26-004),National Institutes of Health,https://www.grants.gov/search-results-detail/359670,359670,FOR-OD-26-004,06/10/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
NINDS Exploratory Clinical Trials for Small Business (R41/R42 Clinical Trial Required) (PAR-24-044),National Institutes of Health,https://www.grants.gov/search-results-detail/351150,351150,PAR-24-044,11/27/2023,09/05/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NINDS Exploratory Clinical Trials for Small Business (R43/R44 Clinical Trial Required) (PAR-23-311),National Institutes of Health,https://www.grants.gov/search-results-detail/351149,351149,PAR-23-311,11/27/2023,09/05/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Promote Transparency by Enhancing Citizens&rsquo; Access to Information on Public Revenues. (PGO-FY2024-FTIF-01),U.S. Mission to Mauritania,https://www.grants.gov/search-results-detail/360246,360246,PGO-FY2024-FTIF-01,08/06/2025,09/08/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Embassy Buenos Aires PAS Strategic Programs (PAS-AR200-FY25-05),U.S. Mission to Argentina,https://www.grants.gov/search-results-detail/358695,358695,PAS-AR200-FY25-05,04/17/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Innovations for Healthy Living - Improving Minority Health and Eliminating Health Disparities (R43/R44 - Clinical Trial Optional) (RFA-MD-24-006),National Institutes of Health,https://www.grants.gov/search-results-detail/352882,352882,RFA-MD-24-006,03/08/2024,12/09/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Technologies for Improving Minority Health and Eliminating Health Disparities (R41/R42- Clinical Trial Optional) (RFA-MD-24-007),National Institutes of Health,https://www.grants.gov/search-results-detail/352883,352883,RFA-MD-24-007,03/08/2024,12/09/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
"SBIR/STTR Commercialization Readiness Pilot (CRP) Program Technical Assistance and Late Stage Development (SB1, Clinical Trial Not Allowed) (PAR-23-219)",National Institutes of Health,https://www.grants.gov/search-results-detail/349231,349231,PAR-23-219,07/12/2023,09/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
SBIR/STTR Commercialization Readiness Pilot (CRP) Program Technical Assistance and Late Stage Development (SB1 Clinical Trial Required) (PAR-23-220),National Institutes of Health,https://www.grants.gov/search-results-detail/349235,349235,PAR-23-220,07/12/2023,09/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Embassy Djibouti PDS Annual Program Statement (PDS-24-01),U.S. Mission to Djibouti,https://www.grants.gov/search-results-detail/352290,352290,PDS-24-01,02/11/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"NHLBI SBIR Phase IIB Bridge Awards to Accelerate the Commercialization of Technologies for Heart, Lung, Blood, and Sleep Disorders and Diseases (R44 Clinical Trial Optional) (RFA-HL-26-014)",National Institutes of Health,https://www.grants.gov/search-results-detail/357230,357230,RFA-HL-26-014,11/18/2024,02/26/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast to Publish a Notice of Funding Opportunity for SBIR Phase IIB Bridge Awards to Accelerate the Development of Cancer-Relevant Technologies Toward Commercialization (R44 Clinical Trial Optional) (FOR-CA-25-086),National Institutes of Health,https://www.grants.gov/search-results-detail/359726,359726,FOR-CA-25-086,06/16/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
NIEHS Worker Training Program&rsquo;s SBIR E-Learning for HAZMAT and Emergency Response (R43/R44 Clinical Trial Not Allowed) (TEMP-30794),National Institutes of Health,https://www.grants.gov/search-results-detail/358912,358912,TEMP-30794,05/21/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
SBIR/STTR Commercialization Readiness Pilot (CRP) Program (Parent SB1 Clinical Trial Required) (FOR-OD-26-007),National Institutes of Health,https://www.grants.gov/search-results-detail/359668,359668,FOR-OD-26-007,06/18/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
SBIR/STTR Commercialization Readiness Pilot (CRP) Program (Parent SB1 Clinical Trial Not Allowed) (FOR-OD-26-006),National Institutes of Health,https://www.grants.gov/search-results-detail/359669,359669,FOR-OD-26-006,06/10/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Science of Organizations (PD-11-8031),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/112354,112354,PD-11-8031,08/08/2011,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Pathways to Enable Open-Source Ecosystems (24-606),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/356423,356423,24-606,09/14/2024,09/02/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
NINDS Renewal Awards of SBIR Phase II Grants (Phase IIB) for Clinical Trials and Clinical Research (R44 Clinical Trial Optional) (PAR-24-221),National Institutes of Health,https://www.grants.gov/search-results-detail/355039,355039,PAR-24-221,06/20/2024,04/05/2027,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Alumni Engagement Innovation Fund 2024 (2024-01),U.S. Mission to Latvia,https://www.grants.gov/search-results-detail/350831,350831,2024-01,11/02/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
PHS 2024-2 Omnibus Solicitation of the NIH for Small Business Technology Transfer Grant Applications (Parent STTR [R41/R42] Clinical Trial Not Allowed) (PA-24-247),National Institutes of Health,https://www.grants.gov/search-results-detail/355259,355259,PA-24-247,07/03/2024,09/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
PHS 2024-2 Omnibus Solicitation of the NIH and CDC for Small Business Innovation Research Grant Applications (Parent SBIR [R43/R44] Clinical Trial Required) (PA-24-246),National Institutes of Health,https://www.grants.gov/search-results-detail/355264,355264,PA-24-246,07/03/2024,09/05/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Curriculum and University Partnerships (CUP) (2025VE-002A),U.S. Mission to Venezuela,https://www.grants.gov/search-results-detail/359026,359026,2025VE-002A,05/16/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Notice of Intent to Publish a Request for Concept Notes Announcement on Capacity Development for the Reception &amp; Placement Program (PRM-A-NOI-01),Bureau of Population Refugees and Migration,https://www.grants.gov/search-results-detail/339686,339686,PRM-A-NOI-01,04/21/2022,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Infrastructure Capacity for Biological Research (23-580),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/347679,347679,23-580,04/21/2023,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Capacity Building and Program Technical Assistance for Family Violence Prevention and Services Act Formula Grantees (HHS-2025-ACF-OFVPS-EV-0033),Administration for Children and Families - OFVPS,https://www.grants.gov/search-results-detail/355622,355622,HHS-2025-ACF-OFVPS-EV-0033,07/25/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Culture of Research and University Exchanges Prep program (CRUX) in One Health and Agricultural STEM (AFHAR-FY21-01),U.S. Mission to Zimbabwe,https://www.grants.gov/search-results-detail/334092,334092,AFHAR-FY21-01,06/10/2021,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Request for Information (RFI) No.  95332421K0004 - Community Engagement Services for the Solomon Islands Threshold Program (95332421K0004),Millennium Challenge Corporation,https://www.grants.gov/search-results-detail/331311,331311,95332421K0004,02/04/2021,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Support Ethiopia's Capacity to Meet International Health Regulations Requirements (CDC-RFA-JG-26-0046),Centers for Disease Control-GHC,https://www.grants.gov/search-results-detail/360333,360333,CDC-RFA-JG-26-0046,08/22/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Improve and Strengthen the Nigerian National Public Health Institute's Management Capacity and Public Health Functions (CDC-RFA-JG-26-0043),Centers for Disease Control-GHC,https://www.grants.gov/search-results-detail/360332,360332,CDC-RFA-JG-26-0043,08/22/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Promoting Human Rights For Vulnerable Children in Haut-Katanga (DRC-ARDF-FY20-01),U.S. Mission to the Democratic Republic of Congo,https://www.grants.gov/search-results-detail/334551,334551,DRC-ARDF-FY20-01,07/02/2021,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
State Occupational Safety and Health Surveillance Program (U60) (RFA-OH-26-007),Centers for Disease Control and Prevention - ERA,https://www.grants.gov/search-results-detail/357417,357417,RFA-OH-26-007,11/27/2024,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
EPSCoR Research Infrastructure Improvement Program: Focused EPSCoR Collaborations Program (FEC) (24-573),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/354269,354269,24-573,05/17/2024,01/27/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Historically Black Colleges and Universities - Excellence in Research (23-598),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/348599,348599,23-598,06/08/2023,10/21/2025,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Forecast to Publish a Funding Opportunity Announcement for Research Centers in Minority Institutions (RCMI) (U54 - Clinical Trial Optional) (FOR-MD-25-004),National Institutes of Health,https://www.grants.gov/search-results-detail/359665,359665,FOR-MD-25-004,06/10/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Global Health Security Partnership Engagement: Continuing to Expand Efforts and Strategies to Protect and Improve Public Health in Cameroon (CDC-RFA-JG-26-0041),Centers for Disease Control-GHC,https://www.grants.gov/search-results-detail/360329,360329,CDC-RFA-JG-26-0041,08/21/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
EDU Core Research: Building Capacity in STEM Education Research (ECR: BCSER) (22-548),U.S. National Science Foundation,https://www.grants.gov/search-results-detail/337130,337130,22-548,12/24/2021,02/27/2026,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Centers for Genomics Research Capacity Building (FOR-HG-26-001),National Institutes of Health,https://www.grants.gov/search-results-detail/358856,358856,FOR-HG-26-001,07/17/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Enhancing Capacity &amp; Accelerating Sustainability of Public Health Systems in India to Prevent, Detect and Respond to Infectious Disease Outbreaks and Other Public Health Emergencies (CDC-RFA-JG-26-0051)",Centers for Disease Control-GHC,https://www.grants.gov/search-results-detail/360336,360336,CDC-RFA-JG-26-0051,08/22/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Improving Health Security and Building International Health Regulations Core Capacities in the Republic of Uganda (CDC-RFA-JG-26-0054),Centers for Disease Control-GHC,https://www.grants.gov/search-results-detail/360339,360339,CDC-RFA-JG-26-0054,08/22/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Strengthening and Development of Sustainable Regional Public Health and Epidemiological Workforce Capacity through Collaboration, Program Development, and Implementation (CDC-RFA-JG-26-0108)",Centers for Disease Control-GHC,https://www.grants.gov/search-results-detail/360345,360345,CDC-RFA-JG-26-0108,08/22/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
"Strengthening and Developing of Sustainable Global Public Health and Epidemiological Workforce Capacity through Collaboration, Program Development, and Implementation (CDC-RFA-JG-26-0059)",Centers for Disease Control-GHC,https://www.grants.gov/search-results-detail/360344,360344,CDC-RFA-JG-26-0059,08/22/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Atlanta FY 2021 &ndash; FY 2023 EDA Planning and Local Technical Assistance (EDA-ATL-TA-ATRO-2021-2006846),Department of Commerce,https://www.grants.gov/search-results-detail/332052,332052,EDA-ATL-TA-ATRO-2021-2006846,03/15/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Denver FY 2021 &ndash; FY 2023 EDA Planning and Local Technical Assistance (EDA-DEN-TA-DRO-2021-2006850),Department of Commerce,https://www.grants.gov/search-results-detail/332126,332126,EDA-DEN-TA-DRO-2021-2006850,03/15/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Austin FY 2021 &ndash; FY 2023 EDA Planning and Local Technical Assistance (EDA-AUS-TA-AURO-2021-2006848),Department of Commerce,https://www.grants.gov/search-results-detail/332137,332137,EDA-AUS-TA-AURO-2021-2006848,03/15/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago FY 2021 &ndash; FY 2023 EDA Planning and Local Technical Assistance (EDA-CHI-TA-CRO-2021-2006849),Department of Commerce,https://www.grants.gov/search-results-detail/332125,332125,EDA-CHI-TA-CRO-2021-2006849,03/15/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia FY 2021 &ndash; FY 2023 EDA Planning and Local Technical Assistance (EDA-PHI-TA-PRO-2021-2006851),Department of Commerce,https://www.grants.gov/search-results-detail/332138,332138,EDA-PHI-TA-PRO-2021-2006851,03/15/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle FY 2021 &ndash; FY 2023 EDA Planning and Local Technical Assistance (EDA-SEA-TA-SRO-2021-2006853),Department of Commerce,https://www.grants.gov/search-results-detail/332127,332127,EDA-SEA-TA-SRO-2021-2006853,03/15/2021,,posted,,,,,,,,,,,,,,,,,,,,,,,,,
The Countering Violent Extremism Small Grants Program FY2022 (TIRCVEFY22),U.S. Mission to Albania,https://www.grants.gov/search-results-detail/338874,338874,TIRCVEFY22,03/24/2022,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Countering Violent Extremism Small Grants Program FY2023 (TIRCVEFY23),U.S. Mission to Albania,https://www.grants.gov/search-results-detail/346737,346737,TIRCVEFY23,03/10/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Program Statement (2025VE-001A),U.S. Mission to Venezuela,https://www.grants.gov/search-results-detail/359024,359024,2025VE-001A,05/16/2025,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Emerging Voices Small Grants Program (23-PHL-NOFO-EV),U.S. Mission to the Philippines,https://www.grants.gov/search-results-detail/347707,347707,23-PHL-NOFO-EV,04/24/2023,,forecasted,,,,,,,,,,,,,,,,,,,,,,,,,
